#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-06-14T14:41:09 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-06-14T14:41:09	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/257/59/table2&-out.all&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22570059
#Name: J/ApJS/257/59
#Title: First CHIME/FRB Fast Radio Burst Catalog (CHIME/FRB Col.+, 2021)
#INFO	ivoid=ivo://cds.vizier/j/apjs/257/59	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/257/59	    IVOID of underlying data collection
#INFO	creator=CHIME/FRB Col.	    First author or institution
#INFO	cites=bibcode:2021ApJS..257...59C	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2021	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/257/59	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.22570059	    Dataset identifier that can be used for citation
#INFO	publication_date=2023-09-04	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_257_59_table2:
#Name: J/ApJS/257/59/table2
#Title: CHIME/FRB Catalog 1
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Name	(A12)	TNS name (tns_name)	[ucd=meta.id;meta.main]
#Column	OName	(a15)	Previous name (previous_name)	[ucd=meta.id]
#Column	RpName	(a12)	Associated repeater name if any or "-9999" (repeater_name)	[ucd=meta.id]
#Column	RAJ2000	(F11.7)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	e_RAJ2000	(E9.2)	[4e-07/0.4] Right ascension error; see Section 3.2 (ra_err)	[ucd=stat.error;pos.eq.ra]
#Column	n_RAJ2000	(A1)	Notes on right ascension (ra_notes) (1)	[ucd=meta.note]
#Column	DEJ2000	(F11.7)	[-6.5/89.4] Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	e_DEJ2000	(E9.2)	[6e-07/0.5] Declination error; see Section 3.2 (dec_err)	[ucd=stat.error;pos.eq.dec]
#Column	n_DEJ2000	(A1)	Notes on declination (dec_notes) (1)	[ucd=meta.note]
#Column	GLON	(F6.2)	[16.3/360] Galactic longitude (gl)	[ucd=pos.galactic.lon]
#Column	GLAT	(F6.2)	[-68/89.6] Galactic latitude (gb)	[ucd=pos.galactic.lat]
#Column	ExpUp	(F7.2)	[1.8/1190] Exposure for upper transit of the source (exp_up)	[ucd=time.expo]
#Column	e_ExpUp	(F5.1)	[/330]? Exposure error for upper transit of the source (exp_up_err)	[ucd=stat.error]
#Column	n_ExpUp	(A1)	Notes on exposure for upper transit of the source (exp_up_notes) (1)	[ucd=meta.note]
#Column	ExpLo	(F7.1)	[8/960]? Exposure for lower transit of the source (exp_low)	[ucd=time.expo]
#Column	e_ExpLo	(F7.1)	[1.8/390]? Exposure error for lower transit of the source (exp_low_err)	[ucd=stat.error]
#Column	n_ExpLo	(A1)	Notes on exposure for lower transit of the source (exp_low_notes) (1)	[ucd=meta.note]
#Column	SNR	(F5.1)	[9/134] Detection SNR (bonsai_snr)	[ucd=stat.snr]
#Column	DM	(F6.1)	[101.9/3038] Detection dispersion measure, DM (bonsai_dm)	[ucd=phys.dispMeasure]
#Column	b_Ft68	(F5.1)	[0/204] Lower limit fluence threshold (68% confidence) (low_ft_68)	[ucd=instr.sensitivity]
#Column	B_Ft68	(F4.1)	[0/35] Upper limit fluence threshold (68% confidence) (up_ft_68)	[ucd=instr.sensitivity]
#Column	b_Ft95	(F5.1)	[0/401.5] Lower limit fluence threshold (95% confidence) (low_ft_95)	[ucd=instr.sensitivity]
#Column	B_Ft95	(F4.1)	[0/63] Upper limit fluence threshold (95% confidence) (up_ft_95)	[ucd=instr.sensitivity]
#Column	SNRfitb	(F5.1)	[7.9/458.5] SNR determined using the fitting algorithm fitburst (snr_fitb)	[ucd=stat.snr]
#Column	DMfitb	(F10.5)	[103/3039] DM determined using the fitting algorithm fitburst (dm_fitb) (2)	[ucd=phys.dispMeasure]
#Column	e_DMfitb	(F8.5)	[0.00016/0.8] DM error determined using the fitting algorithm fitburst (dm_fitb_err) (2)	[ucd=stat.error]
#Column	DMeNE2001	(F6.1)	[62/3007] DM excess between DM determined by fitburst + NE2001 (dm_exc_ne2001) (3)	[ucd=phys.dispMeasure]
#Column	DMeYMW16	(F6.1)	[23.9/3016] DM excess between DM determined by fitburst + YMW16 (dm_exc_ymw16) (3)	[ucd=phys.dispMeasure]
#Column	BcWidth	(F8.5)	[0.00098/0.13] Boxcar width of the pulse (bc_width)	[ucd=time.interval]
#Column	l_Scat	(A1)	Limit flag on scat_time	[ucd=meta.code.error]
#Column	Scat	(F11.8)	[0.0001/0.091] Scattering time at 600MHz (scat_time) (2)	[ucd=time;arith.diff]
#Column	e_Scat	(F14.8)	[6.5e-7/0.007]? Scattering time error (scat_time_err) (2)	[ucd=stat.error]
#Column	Flux	(F6.3)	[0/41] Peak flux of the band-average profile (lower limit)	[ucd=phot.flux.density;em.radio]
#Column	e_Flux	(F6.3)	[0/18] Flux error (flux_err)	[ucd=stat.error;phot.flux]
#Column	l_Flux	(A1)	Lower bound on Flux (flux_notes) (1)	[ucd=meta.code.error;phot.flux]
#Column	Fluence	(F5.2)	[0/95] Fluence (lower limit)	[ucd=phot.fluence]
#Column	e_Fluence	(F5.2)	[0/41] Fluence error (fluence_err)	[ucd=stat.error;phot.fluence]
#Column	l_Fluence	(A1)	Lower bound on Fluence (fluence_notes) (1)	[ucd=meta.code.error;phot.fluence]
#Column	Nsb	(I1)	[0/5] Sub-burst number (sub_num) (4)	[ucd=meta.number]
#Column	MJD400	(F17.11)	[58324.7/58666] Time of arrival with reference to 400.1953125MHz; Modified Julian Date (mjd_400) (5)	[ucd=time.epoch]
#Column	e_MJD400	(F14.11)	[1.7e-10/1.4] Error on MJD400 (mjd_400_err) (5)	[ucd=stat.error]
#Column	MJDinf	(F17.11)	[58324.7/58666] Time of arrival with reference to infinite frequency (mjd_inf) (5)	[ucd=time.epoch]
#Column	e_MJDinf	(F14.11)	[1.9e-10/1.4] Time of arrival error with reference to infinite frequency (mjd_inf_err) (5)	[ucd=stat.error]
#Column	l_Widthfitb	(A1)	Limit flag on width_fitb	[ucd=meta.code.error]
#Column	Widthfitb	(F10.7)	[0.0001/0.03] Width of sub-burst using fitburst (width_fitb)	[ucd=time.interval]
#Column	e_Widthfitb	(F13.7)	[2.3e-06/0.007]? Width error of sub-burst using fitburst (width_fitb_err)	[ucd=stat.error]
#Column	SpInd	(F6.3)	[-9.4/99] Spectral index for the sub-burst (sp_idx)	[ucd=spect.index]
#Column	e_SpInd	(F6.3)	[0.078/26] Spectral index error for the sub-burst (sp_idx_err)	[ucd=stat.error]
#Column	spRun	(F7.2)	[-910/10.3] Spectral running for the sub-burst (sp_run)	[ucd=spect.index]
#Column	e_spRun	(F6.2)	[0.13/170] Spectral running error for the sub-burst (sp_run_err)	[ucd=stat.error]
#Column	B_Freq	(F5.1)	[444.1/800.2] Highest frequency band of detection for the sub-burst at FWTM (high_freq)	[ucd=em.freq;stat.max]
#Column	b_Freq	(F5.1)	[400.2/658.6] Lowest frequency band of detection for the sub-burst at FWTM (low_freq)	[ucd=em.freq;stat.min]
#Column	Fpk	(F5.1)	[400.2/800.2] Peak frequency for the sub-burst (peak_freq)	[ucd=em.freq]
#Column	chi2	(F11.3)	[136752/9092629] Fit {chi}^2 from fitburst (chi_sq)	[ucd=stat.fit.param;meta.modelled]
#Column	dof	(I7)	[134058/9070841] Number of deg of freedom in fitburst	[ucd=meta.id]
#Column	Frac	(F6.3)	[0.232/0.657] Fraction of spectral channels flagged in fitburst (flag_frac)	[ucd=stat.fit.param]
#Column	Flag	(I1)	[0/1] Flag (excluded_flag) (6)	[ucd=meta.code.error]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
recno	Name	OName	RpName	RAJ2000	e_RAJ2000	n_RAJ2000	DEJ2000	e_DEJ2000	n_DEJ2000	GLON	GLAT	ExpUp	e_ExpUp	n_ExpUp	ExpLo	e_ExpLo	n_ExpLo	SNR	DM	b_Ft68	B_Ft68	b_Ft95	B_Ft95	SNRfitb	DMfitb	e_DMfitb	DMeNE2001	DMeYMW16	BcWidth	l_Scat	Scat	e_Scat	Flux	e_Flux	l_Flux	Fluence	e_Fluence	l_Fluence	Nsb	MJD400	e_MJD400	MJDinf	e_MJDinf	l_Widthfitb	Widthfitb	e_Widthfitb	SpInd	e_SpInd	spRun	e_spRun	B_Freq	b_Freq	Fpk	chi2	dof	Frac	Flag	Simbad
     485	FRB20190517B	-9999          	FRB20180814A	065.5400000	 1.90e-01	 	+73.6300000	 2.70e-01	 	136.46	 16.58	  41.00	 24.0	 	   43.5	    7.9	 	  9.6	 187.6	 43.8	 6.9	155.9	25.6	 14.0	 191.72000	 0.26000	 103.9	  83.4	 0.01769	<	 0.00780000	              	 0.480	 0.340	 	 4.20	 1.60	 	0	58620.85667787400	 0.00000002600	58620.85662038400	 0.00000008200	 	 0.0058000	    0.0010000	32.400	 6.700	-105.00	 21.00	541.1	402.6	466.7	 811829.534	 803770	 0.354	0	Simbad
     486	FRB20190517C	-9999          	-9999       	087.5000000	 1.90e-01	 	+26.6200000	 2.00e-01	 	182.48	 -0.37	  13.70	  7.3	 	       	       	 	 25.0	 334.8	  0.0	 5.3	  0.0	 9.1	 58.3	 335.57460	 0.00430	 147.6	  43.1	 0.00197	 	 0.00014900	    0.00001200	 3.100	 1.200	 	 8.70	 2.80	 	0	58620.92133121400	 0.00000000110	58620.92123058710	 0.00000000170	 	 0.0003770	    0.0000330	 8.480	 0.980	 -50.20	  3.80	539.4	400.2	435.5	 188812.917	 183305	 0.411	0	Simbad
     487	FRB20190518B	-9999          	-9999       	175.1100000	 2.10e-01	 	+20.2800000	 2.40e-01	 	232.01	 72.39	  12.10	  7.1	 	       	       	 	 12.8	 913.9	  0.0	 2.6	  0.0	 4.9	 16.7	 913.77220	 0.00390	 887.7	 893.6	 0.00098	<	 0.00071000	              	 1.530	 0.680	 	 2.10	 1.00	 	0	58621.16637440300	 0.00000000380	58621.16610039500	 0.00000000400	 	 0.0006100	    0.0000520	 0.400	 1.200	  -1.10	  1.70	800.2	400.2	478.4	 379580.436	 379994	 0.390	0	Simbad
     488	FRB20190518C	-9999          	-9999       	242.0100000	 7.10e-02	 	+04.6400000	 2.10e-01	 	 16.30	 38.10	  14.80	  3.5	 	       	       	 	 34.5	 444.8	  0.0	 6.7	  0.0	11.6	 46.4	 444.07950	 0.00350	 402.4	 408.2	 0.00295	 	 0.00028800	    0.00003000	 6.700	 1.600	 	14.80	 3.30	 	0	58621.34930159790	 0.00000000140	58621.34916843420	 0.00000000170	 	 0.0006350	    0.0000360	 6.390	 0.660	 -15.10	  1.20	730.2	400.2	494.3	 351087.684	 349593	 0.438	0	Simbad
     489	FRB20190518D	-9999          	-9999       	174.7200000	 3.30e-01	 	+89.3100000	 2.40e-01	 	123.17	 27.78	1190.00	300.0	 	  960.0	  290.0	 	 14.9	 202.2	  3.5	 2.4	  6.9	 4.8	 19.3	 202.45510	 0.00570	 148.5	 151.8	 0.00197	 	 0.00038700	    0.00007100	 1.360	 0.980	 	 3.00	 1.60	 	0	58621.37825603020	 0.00000000350	58621.37819532110	 0.00000000390	 	 0.0002600	    0.0001100	 5.400	 1.700	 -15.60	  3.20	698.5	400.2	475.6	 353943.657	 352633	 0.434	0	Simbad
     490	FRB20190518A	-9999          	FRB20180916B	029.5031258	 6.00e-07	m	+65.7167542	 6.00e-07	m	129.71	  3.73	  46.06	     	n	       	       	 	  9.3	 351.0	  0.0	 6.8	  0.0	26.1	 10.6	 349.60700	 0.05000	 150.7	  24.8	 0.00492	<	 0.00270000	              	 0.330	 0.180	 	 1.45	 0.28	 	0	58621.75952158580	 0.00000000800	58621.75941675100	 0.00000001700	 	 0.0020700	    0.0003100	 5.100	 4.300	 -28.00	 14.00	582.6	400.2	437.9	 366430.605	 364794	 0.414	0	Simbad
     491	FRB20190518E	-9999          	FRB20180916B	029.5031258	 6.00e-07	m	+65.7167542	 6.00e-07	m	129.68	  3.72	  46.06	     	n	       	       	 	 16.0	 351.0	  0.0	 6.8	  0.0	26.1	 22.0	 350.14510	 0.00720	 151.1	  25.1	 0.00590	<	 0.00220000	              	 0.790	 0.280	 	 3.81	 0.90	 	0	58621.76465289280	 0.00000000350	58621.76454789670	 0.00000000410	 	 0.0019600	    0.0001300	 7.200	 3.400	  -2.60	  3.20	800.2	494.7	800.2	 364485.661	 363578	 0.416	0	Simbad
     492	FRB20190518G	-9999          	-9999       	094.7900000	 2.00e-01	 	+75.5200000	 1.40e-01	 	138.68	 24.22	  48.00	 27.0	 	   27.0	   19.0	 	 20.2	 525.7	  7.9	 1.5	 15.3	 2.7	 33.6	 524.94640	 0.00430	 461.9	 460.2	 0.00098	<	 0.00072000	              	 0.990	 0.430	 	 1.76	 0.62	 	0	58621.94502631660	 0.00000000220	58621.94486890370	 0.00000000260	 	 0.0006660	    0.0000270	19.800	 2.000	 -75.30	  7.00	543.6	400.2	456.4	 370435.485	 370266	 0.405	0	Simbad
     493	FRB20190519D	-9999          	-9999       	164.5700000	 1.80e-01	 	+42.9900000	 3.10e-02	 	170.84	 62.15	  12.40	  9.4	 	       	       	 	 18.6	 538.6	  0.0	 0.4	  0.0	 0.8	 25.3	 539.77100	 0.01100	 509.3	 521.1	 0.00197	<	 0.00200000	              	 0.360	 0.160	 	 0.81	 0.36	 	0	58622.13324544100	 0.00000000310	58622.13308358280	 0.00000000460	 	 0.0018300	    0.0001000	-1.460	 0.800	  -1.90	  1.40	800.2	400.2	400.2	 436660.794	 434106	 0.303	0	Simbad
     494	FRB20190519E	-9999          	-9999       	168.2800000	 2.00e-01	 	+41.6500000	 2.00e-01	 	170.75	 65.20	  15.80	  8.5	 	       	       	 	 17.0	 693.9	  0.0	 0.8	  0.0	 1.5	 30.3	 693.82970	 0.00110	 666.3	 677.3	 0.00098	<	 0.00045000	              	 1.000	 0.470	 	 1.46	 0.67	 	0	58622.14498969290	 0.00000000270	58622.14478163800	 0.00000000270	 	 0.0004140	    0.0000200	 2.000	 2.500	   4.10	  2.30	800.2	551.0	800.2	 218437.160	 217050	 0.303	0	Simbad
     495	FRB20190519F	-9999          	-9999       	165.6300000	 2.00e-01	 	+77.2300000	 2.20e-01	 	130.34	 38.29	  52.00	 29.0	 	   58.0	   22.0	 	 20.2	 799.0	 13.9	 3.0	 24.6	 5.5	 41.0	 797.76600	 0.02300	 755.7	 763.2	 0.00688	 	 0.00136000	    0.00023000	 0.750	 0.410	 	 4.00	 1.30	 	0	58622.14596524300	 0.00000000490	58622.14572602120	 0.00000000840	 	 0.0013600	    0.0001600	21.700	 1.800	 -86.40	  6.30	534.4	400.2	453.9	 419609.602	 418297	 0.328	0	Simbad
     496	FRB20190519G	-9999          	-9999       	306.6800000	 1.00e-01	 	+72.3400000	 1.70e-01	 	105.86	 18.99	  42.00	 19.0	 	   32.0	   16.0	 	 28.3	 433.5	 95.8	10.9	179.0	21.2	 40.9	 430.09400	 0.02200	 356.6	 350.9	 0.01868	 	 0.01110000	    0.00100000	 1.110	 0.790	 	22.00	12.00	 	0	58622.53349492030	 0.00000000750	58622.53336595020	 0.00000000990	 	 0.0030600	    0.0003800	 1.740	 0.590	  -5.34	  0.84	800.2	400.2	471.1	1313484.654	1308713	 0.399	0	Simbad
     497	FRB20190519H	-9999          	-9999       	342.9900000	 1.80e-01	 	+87.3700000	 5.50e-02	 	121.49	 24.84	 269.00	 87.0	 	  210.0	  120.0	 	 39.7	1169.5	  2.5	 1.8	  5.0	 3.6	 57.7	1170.87290	 0.00300	1111.5	1112.4	 0.00295	 	 0.00030900	    0.00002100	 3.200	 1.700	 	 6.60	 3.30	 	0	58622.64856477450	 0.00000000150	58622.64821367120	 0.00000000180	 	 0.0002550	    0.0000720	 2.330	 0.510	 -14.00	  1.20	652.9	400.2	435.0	 360357.459	 358105	 0.425	0	Simbad
     498	FRB20190519A	-9999          	FRB20180916B	029.5031258	 6.00e-07	m	+65.7167542	 6.00e-07	m	129.71	  3.73	  46.06	     	n	       	       	 	 11.9	 346.1	  0.0	 6.8	  0.0	26.1	 43.4	 348.71280	 0.00420	 149.8	  23.9	 0.00885	 	 0.00036000	    0.00004700	 1.180	 0.460	 	 3.90	 1.10	 	0	58622.74335231570	 0.00000000290	58622.74324774910	 0.00000000310	 	 0.0002690	    0.0000640	96.600	 9.500	-183.00	 18.00	583.2	466.0	521.3	 348292.269	 347156	 0.442	0	Simbad
     499	FRB20190519A	-9999          	FRB20180916B	029.5031258	 6.00e-07	m	+65.7167542	 6.00e-07	m	129.71	  3.73	  46.06	     	n	       	       	 	 11.9	 346.1	  0.0	 6.8	  0.0	26.1	 43.4	 348.71280	 0.00420	 149.8	  23.9	 0.00885	 	 0.00036000	    0.00004700	 1.180	 0.460	 	 3.90	 1.10	 	1	58622.74335237440	 0.00000000310	58622.74324780780	 0.00000000340	 	 0.0012800	    0.0001100	78.900	 7.900	-215.00	 21.00	532.9	433.4	480.6	 348292.269	 347156	 0.442	0	Simbad
     500	FRB20190519B	-9999          	FRB20180916B	029.5031258	 6.00e-07	m	+65.7167542	 6.00e-07	m	129.71	  3.73	  46.06	     	n	       	       	 	 21.7	 349.4	  0.0	 6.8	  0.0	26.1	 44.8	 349.28000	 0.03800	 150.3	  24.4	 0.03244	<	 0.00220000	              	 0.970	 0.390	 	12.40	 4.00	 	0	58622.75626736060	 0.00000000850	58622.75616262400	 0.00000001400	 	 0.0020300	    0.0002900	53.500	 9.700	 -53.00	  9.50	800.2	537.9	662.5	 755972.269	 749035	 0.398	0	Simbad
     501	FRB20190519B	-9999          	FRB20180916B	029.5031258	 6.00e-07	m	+65.7167542	 6.00e-07	m	129.71	  3.73	  46.06	     	n	       	       	 	 21.7	 349.4	  0.0	 6.8	  0.0	26.1	 44.8	 349.28000	 0.03800	 150.3	  24.4	 0.03244	<	 0.00220000	              	 0.970	 0.390	 	12.40	 4.00	 	1	58622.75626745440	 0.00000000820	58622.75616271800	 0.00000001400	 	 0.0015100	    0.0003500	24.300	 8.900	 -33.00	 11.00	748.5	442.7	575.6	 755972.269	 749035	 0.398	0	Simbad
     502	FRB20190519B	-9999          	FRB20180916B	029.5031258	 6.00e-07	m	+65.7167542	 6.00e-07	m	129.71	  3.73	  46.06	     	n	       	       	 	 21.7	 349.4	  0.0	 6.8	  0.0	26.1	 44.8	 349.28000	 0.03800	 150.3	  24.4	 0.03244	<	 0.00220000	              	 0.970	 0.390	 	12.40	 4.00	 	2	58622.75626754200	 0.00000000970	58622.75616280500	 0.00000001500	 	 0.0060600	    0.0008300	41.500	 6.700	 -83.00	 13.00	607.7	435.3	514.3	 755972.269	 749035	 0.398	0	Simbad
     503	FRB20190519B	-9999          	FRB20180916B	029.5031258	 6.00e-07	m	+65.7167542	 6.00e-07	m	129.71	  3.73	  46.06	     	n	       	       	 	 21.7	 349.4	  0.0	 6.8	  0.0	26.1	 44.8	 349.28000	 0.03800	 150.3	  24.4	 0.03244	<	 0.00220000	              	 0.970	 0.390	 	12.40	 4.00	 	3	58622.75626766690	 0.00000000380	58622.75616293000	 0.00000001200	 	 0.0021900	    0.0001400	37.900	 3.600	-113.00	 11.00	545.5	410.2	473.1	 755972.269	 749035	 0.398	0	Simbad
     504	FRB20190519C	-9999          	FRB20180916B	029.5031258	 6.00e-07	m	+65.7167542	 6.00e-07	m	129.71	  3.73	  46.06	     	n	       	       	 	 16.4	 346.1	  0.0	 6.8	  0.0	26.1	 27.1	 349.06400	 0.01900	 150.1	  24.2	 0.01180	<	 0.00320000	              	 0.640	 0.270	 	 4.00	 1.40	 	0	58622.75752539220	 0.00000000390	58622.75742072020	 0.00000000680	 	 0.0028800	    0.0001700	27.100	 2.900	 -68.60	  7.30	585.5	405.8	487.5	 357659.801	 358106	 0.425	0	Simbad
     505	FRB20190519J	-9999          	-9999       	296.2100000	 8.50e-02	 	+86.9300000	 3.00e-01	 	119.60	 26.38	 204.00	 96.0	 	  225.0	   86.0	 	  9.5	 642.1	  2.3	 1.5	  4.9	 3.2	 18.6	 642.75900	 0.04400	 586.7	 589.1	 0.00197	 	 0.00050100	    0.00008800	 0.630	 0.520	 	 1.70	 1.10	 	0	58622.96119967060	 0.00000000530	58622.96100693000	 0.00000001400	 	 0.0004600	    0.0002500	24.300	 6.900	-259.00	 58.00	461.0	400.2	419.5	 345465.697	 344729	 0.446	0	Simbad
     506	FRB20190520A	-9999          	-9999       	273.5200000	 2.60e-02	 	+26.3200000	 9.40e-02	 	 53.30	 19.37	  14.70	  6.6	 	       	       	 	 21.8	 431.9	  0.0	 1.6	  0.0	 3.0	 28.7	 432.50630	 0.00570	 352.8	 367.3	 0.00197	<	 0.00071000	              	 1.080	 0.530	 	 2.40	 1.00	 	0	58623.43406786630	 0.00000000340	58623.43393817290	 0.00000000380	 	 0.0006490	    0.0000320	11.400	 2.000	 -54.30	  7.40	546.0	400.2	444.4	 374488.098	 373914	 0.399	0	Simbad
     507	FRB20190527A	-9999          	-9999       	012.4500000	 2.00e-01	 	+07.9900000	 6.70e-02	 	122.23	-54.88	   9.20	  7.5	 	       	       	 	 14.8	 582.3	  0.0	12.9	  0.0	24.0	 32.8	 584.58000	 0.16000	 550.9	 559.9	 0.05702	 	 0.00508000	    0.00045000	 0.470	 0.360	 	10.10	 4.10	 	0	58630.68620030300	 0.00000001900	58630.68602500800	 0.00000005200	 	 0.0026700	    0.0009400	47.000	11.000	-122.00	 26.00	556.1	422.4	484.7	1340704.245	1346100	 0.279	0	Simbad
     508	FRB20190527A	-9999          	-9999       	012.4500000	 2.00e-01	 	+07.9900000	 6.70e-02	 	122.23	-54.88	   9.20	  7.5	 	       	       	 	 14.8	 582.3	  0.0	12.9	  0.0	24.0	 32.8	 584.58000	 0.16000	 550.9	 559.9	 0.05702	 	 0.00508000	    0.00045000	 0.470	 0.360	 	10.10	 4.10	 	1	58630.68620052500	 0.00000001300	58630.68602523100	 0.00000005000	 	 0.0024700	    0.0006500	30.700	 3.800	-133.00	 15.00	512.2	400.2	449.1	1340704.245	1346100	 0.279	0	Simbad
     509	FRB20190527B	-9999          	FRB20181128A	073.9200000	 1.40e-01	 	+63.2200000	 7.30e-02	 	146.73	 12.30	  13.00	 13.0	l	       	       	 	  9.4	 449.7	  0.0	 5.9	  0.0	25.6	 10.0	 449.81900	 0.06700	 337.4	 297.9	 0.00885	<	 0.00330000	              	 0.360	 0.290	 	 2.04	 0.87	 	0	58630.86089977600	 0.00000001500	58630.86076489100	 0.00000002500	 	 0.0021200	    0.0006100	11.800	 4.700	 -12.70	  5.30	800.2	416.2	637.0	 369868.919	 371482	 0.403	0	Simbad
     510	FRB20190527C	-9999          	-9999       	100.2200000	 1.30e-01	 	+57.0000000	 3.80e-02	 	158.61	 21.11	  26.30	  7.0	 	       	       	 	 48.7	 535.4	  0.0	 6.0	  0.0	11.5	 80.2	 535.43680	 0.00190	 461.6	 451.3	 0.00688	 	 0.00381000	    0.00016000	 3.000	 1.700	 	20.00	12.00	 	0	58630.93271431925	 0.00000000079	58630.93255376069	 0.00000000098	 	 0.0004910	    0.0000470	 0.650	 0.280	  -3.97	  0.40	800.2	400.2	434.3	 576333.680	 563609	 0.396	0	Simbad
     511	FRB20190529A	-9999          	-9999       	068.0600000	 2.20e-01	 	+40.3200000	 2.30e-01	 	161.89	 -5.29	  14.90	  8.8	 	       	       	 	 10.6	 703.6	  0.0	 2.0	  0.0	 3.6	  8.3	 704.45000	 0.08100	 539.0	 482.8	 0.00393	<	 0.00150000	              	 0.470	 0.250	 	 1.45	 0.49	 	0	58632.83748817840	 0.00000000600	58632.83727693900	 0.00000002500	 	 0.0010400	    0.0002400	24.200	 9.600	 -97.00	 35.00	528.9	400.2	453.4	 365286.229	 367226	 0.410	0	Simbad
     512	FRB20190530A	-9999          	-9999       	068.7400000	 2.50e-02	 	+60.5900000	 2.00e-01	 	147.22	  8.75	  25.00	 13.0	 	       	       	 	 11.5	 554.8	  0.0	 2.6	  0.0	 5.2	 14.9	 555.44500	 0.02400	 416.2	 353.1	 0.00197	<	 0.00130000	              	 0.580	 0.410	 	 1.69	 0.90	 	0	58633.83874122480	 0.00000000260	58633.83857466660	 0.00000000770	 	 0.0010200	    0.0001300	17.700	 4.900	 -91.00	 22.00	517.3	400.2	441.1	 338724.627	 340474	 0.453	0	Simbad
     513	FRB20190531A	-9999          	-9999       	203.9600000	 7.10e-02	 	+81.7200000	 2.40e-01	 	120.99	 35.24	  79.00	 45.0	 	   84.0	   42.0	 	 10.9	 325.1	  0.0	 0.0	  0.0	 0.0	 14.4	 324.69810	 0.00620	 280.7	 287.2	 0.00098	<	 0.00075000	              	 0.000	 0.000	 	 0.00	 0.00	 	0	58634.21831601280	 0.00000000200	58634.21821864730	 0.00000000270	 	 0.0006280	    0.0000610	 5.600	 1.900	 -15.00	  3.70	714.2	400.2	482.8	 315430.989	 314330	 0.495	0	Simbad
     514	FRB20190531B	-9999          	-9999       	259.9100000	 6.00e-03	 	+49.3200000	 1.30e-01	 	 75.90	 34.89	  23.00	  6.0	 	       	       	 	 55.3	 166.6	  0.0	 0.0	  0.0	 0.0	122.4	 167.95970	 0.00100	 124.9	 132.6	 0.00197	<	 0.00069000	              	 0.000	 0.000	 	 0.00	 0.00	 	0	58634.36650017866	 0.00000000026	58634.36644981349	 0.00000000040	 	 0.0006703	    0.0000078	15.150	 0.440	 -44.40	  1.20	595.9	400.2	474.6	 334110.448	 327706	 0.474	0	Simbad
     515	FRB20190531C	-9999          	-9999       	331.1400000	 2.40e-01	 	+43.0000000	 2.40e-01	 	 93.31	-10.07	  15.00	  9.2	 	       	       	 	  9.7	 477.2	  0.0	 2.3	  0.0	 5.2	 12.2	 478.20200	 0.03400	 345.8	 359.4	 0.00295	<	 0.00190000	              	 0.370	 0.310	 	 1.20	 1.00	 	0	58634.56478826610	 0.00000000450	58634.56464487000	 0.00000001100	 	 0.0014500	    0.0002200	18.300	 5.700	 -74.00	 21.00	540.6	400.2	453.0	 402787.989	 403706	 0.352	0	Simbad
     516	FRB20190531E	-9999          	-9999       	015.2000000	 2.60e-01	 	+00.5400000	 3.70e-01	 	127.96	-62.24	  11.10	  6.2	 	       	       	 	  9.5	 328.4	  0.0	 3.7	  0.0	 7.5	 14.2	 328.20340	 0.00250	 296.2	 305.6	 0.00098	<	 0.00056000	              	 2.700	 1.800	 	 5.30	 2.90	 	0	58634.68627776510	 0.00000000260	58634.68617934850	 0.00000000270	 	 0.0004650	    0.0000470	 1.100	 4.800	   4.60	  4.60	800.2	527.0	800.2	 176993.797	 174794	 0.438	0	Simbad
